series_id,year,period,value,footnote_codes,date,series_title
LNU01049601,2014,M01,141835,"",2014-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2014,M02,142531,"",2014-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2014,M03,142994,"",2014-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2014,M04,142440,"",2014-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2014,M05,143318,"",2014-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2014,M06,144013,"",2014-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2014,M07,144380,"",2014-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2014,M08,143636,"",2014-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2014,M09,143186,"",2014-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2014,M10,143819,"",2014-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2014,M11,143517,"",2014-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2014,M12,142814,"",2014-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2015,M01,143425,"",2015-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2015,M02,143572,"",2015-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2015,M03,143700,"",2015-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2015,M04,143938,"",2015-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2015,M05,144962,"",2015-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2015,M06,145295,"",2015-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2015,M07,145268,"",2015-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2015,M08,144530,"",2015-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2015,M09,143884,"",2015-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2015,M10,144641,"",2015-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2015,M11,144783,"",2015-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2015,M12,144625,"",2015-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2016,M01,144803,"",2016-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2016,M02,145746,"",2016-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2016,M03,146417,"",2016-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2016,M04,146005,"",2016-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2016,M05,146177,"",2016-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2016,M06,146933,"",2016-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2016,M07,147286,"",2016-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2016,M08,146871,"",2016-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2016,M09,146789,"",2016-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2016,M10,147077,"",2016-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2016,M11,147061,"",2016-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2016,M12,146581,"",2016-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2017,M01,146479,"",2017-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2017,M02,147151,"",2017-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2017,M03,147565,"",2017-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2017,M04,147418,"",2017-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2017,M05,147854,"",2017-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2017,M06,148484,"",2017-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2017,M07,149056,"",2017-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2017,M08,148156,"",2017-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049601,2017,M09,148380,"",2017-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over"
LNU01049613,2006,M05,6412,"",2006-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2006,M06,6495,"",2006-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2006,M07,6510,"",2006-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2006,M08,6447,"",2006-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2006,M09,6573,"",2006-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2006,M10,6526,"",2006-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2006,M11,6531,"",2006-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2006,M12,6583,"",2006-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2007,M01,6701,"",2007-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2007,M02,6748,"",2007-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2007,M03,6854,"",2007-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2007,M04,6764,"",2007-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2007,M05,6833,"",2007-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2007,M06,6895,"",2007-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2007,M07,6911,"",2007-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2007,M08,6865,"",2007-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2007,M09,6713,"",2007-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2007,M10,6741,"",2007-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2007,M11,6910,"",2007-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2007,M12,6922,"",2007-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2008,M01,6908,"",2008-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2008,M02,6926,"",2008-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2008,M03,6967,"",2008-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2008,M04,7031,"",2008-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2008,M05,6938,"",2008-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2008,M06,7005,"",2008-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2008,M07,7095,"",2008-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2008,M08,7025,"",2008-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2008,M09,6896,"",2008-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2008,M10,6828,"",2008-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2008,M11,6820,"",2008-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2008,M12,6932,"",2008-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2009,M01,6793,"",2009-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2009,M02,6886,"",2009-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2009,M03,6916,"",2009-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2009,M04,6927,"",2009-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2009,M05,6963,"",2009-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2009,M06,7056,"",2009-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2009,M07,7150,"",2009-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2009,M08,6988,"",2009-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2009,M09,6847,"",2009-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2009,M10,6811,"",2009-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2009,M11,6839,"",2009-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2009,M12,6902,"",2009-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2010,M01,6807,"",2010-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2010,M02,6840,"",2010-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2010,M03,6951,"",2010-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2010,M04,7060,"",2010-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2010,M05,6992,"",2010-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2010,M06,7011,"",2010-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2010,M07,7026,"",2010-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2010,M08,7039,"",2010-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2010,M09,6951,"",2010-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2010,M10,7091,"",2010-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2010,M11,7090,"",2010-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2010,M12,7094,"",2010-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2011,M01,7097,"",2011-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2011,M02,7104,"",2011-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2011,M03,7163,"",2011-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2011,M04,7035,"",2011-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2011,M05,7130,"",2011-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2011,M06,7154,"",2011-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2011,M07,7181,"",2011-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2011,M08,7067,"",2011-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2011,M09,7124,"",2011-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2011,M10,7236,"",2011-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2011,M11,7196,"",2011-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2011,M12,7298,"",2011-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2012,M01,7909,"",2012-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2012,M02,7751,"",2012-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2012,M03,7838,"",2012-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2012,M04,7696,"",2012-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2012,M05,7807,"",2012-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2012,M06,7922,"",2012-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2012,M07,8055,"",2012-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2012,M08,7887,"",2012-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2012,M09,7958,"",2012-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2012,M10,7916,"",2012-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2012,M11,8111,"",2012-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2012,M12,8277,"",2012-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2013,M01,8184,"",2013-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2013,M02,8240,"",2013-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2013,M03,8221,"",2013-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2013,M04,8130,"",2013-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2013,M05,8162,"",2013-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2013,M06,8419,"",2013-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2013,M07,8341,"",2013-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2013,M08,8280,"",2013-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2013,M09,8376,"",2013-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2013,M10,8240,"",2013-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2013,M11,8370,"",2013-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2013,M12,8419,"",2013-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2014,M01,8389,"",2014-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2014,M02,8445,"",2014-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2014,M03,8551,"",2014-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2014,M04,8442,"",2014-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2014,M05,8405,"",2014-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2014,M06,8435,"",2014-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2014,M07,8418,"",2014-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2014,M08,8437,"",2014-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2014,M09,8418,"",2014-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2014,M10,8413,"",2014-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2014,M11,8382,"",2014-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2014,M12,8469,"",2014-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2015,M01,8603,"",2015-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2015,M02,8737,"",2015-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2015,M03,8686,"",2015-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2015,M04,8747,"",2015-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2015,M05,8849,"",2015-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2015,M06,8798,"",2015-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2015,M07,8824,"",2015-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2015,M08,8713,"",2015-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2015,M09,8639,"",2015-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2015,M10,8508,"",2015-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2015,M11,8760,"",2015-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2015,M12,8895,"",2015-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2016,M01,8890,"",2016-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
LNU01049613,2016,M02,9150,"",2016-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Asian"
